balcony,built_in_kitchen,cellar,count_choices_grocery,count_choices_shopping,courtage,distance_adult_education_m,distance_alex_min,distance_bus_m,distance_grundschule_m,distance_kita_m,distance_kudamm_min,distance_medical_km,distance_oberschule_m,distance_ostkreuz_min,distance_park_m,distance_post_secondary_m,distance_postdamerplatz_min,distance_to_grocery_m,distance_to_shopping_m,distance_transit_m,distance_university_m,food_drink_activity_best,food_drink_activity_better,food_drink_activity_ok,food_drink_count_locations,food_drink_total_activity,garden,is_vacant,lift,living_space,number_rooms,private_seller,rating_score_grocery,rating_score_shopping,total_activity_parks,weighted_average_rating_parks,lat,lng,price
1,0,0,2,3,1,358.25,32,553.84,51.5,218.8,13,0.32,717.39,35,1126.5350221256926,394.96,22,574.51,1062.51,224.25,640.24,3.22,79.6,16.75,330,48312.0,0,0,1,194.97,5.0,0,55.5,67260.6,6368,4.298806532663316,52.49511,13.35251,799000.0
1,0,1,1,3,1,1050.9,37,213.57,533.68,142.21,20,0.34,142.2,25,751.1305320233087,1642.4,27,638.28,1586.79,134.46,1931.55,14.72,60.87,22.78,90,8771.0,0,1,0,93.0,3.0,0,1648.2,11029.0,1453,4.306469373709566,52.47631,13.34317,320000.0
1,0,1,2,3,0,1810.4,30,432.2,825.88,380.3,20,0.89,198.0,22,1529.527685641224,750.81,21,363.05,2512.29,158.31,1517.21,13.7,60.27,23.21,79,4782.0,0,0,0,67.0,2.5,1,105.3,11029.0,5012,4.210055865921787,52.47719,13.35953,230000.0
0,0,1,2,3,0,181.08,36,208.27,181.08,225.7,13,0.21,575.56,32,842.8983037303747,341.71,26,263.62,788.38,208.27,709.19,4.93,81.47,13.04,307,38388.0,0,0,1,99.0,3.0,0,39.6,2077.2,3879,4.161613817994328,52.49097,13.348360000000001,460000.0
0,1,1,3,3,0,398.3,32,273.23,196.81,340.77,12,0.38,491.03,30,831.6912464793563,531.5,26,534.09,802.05,97.95,864.3,5.42,80.46,13.38,259,29267.0,0,1,0,85.0,3.0,0,135.3,2077.2,3975,4.1729559748427665,52.48948000000001,13.346260000000001,425000.0
1,0,0,1,3,0,828.88,31,311.55,254.69,255.86,15,0.34,511.49,27,826.475800845713,660.58,15,368.21,1542.05,89.15,503.24,3.47,82.98,13.01,273,36090.0,0,1,1,76.89,2.0,0,375.0,67260.6,8272,4.305693907156673,52.49513,13.361139999999999,533600.0
0,1,1,3,3,1,586.05,30,126.32,285.45,139.42,8,0.22,714.43,30,1287.4894970354328,491.79,25,304.08,602.86,109.99,900.77,4.46,73.04,21.0,317,49522.0,0,1,0,75.0,2.0,0,166.5,67260.6,3729,4.166961651917403,52.49683,13.345220000000001,420000.0
0,0,1,2,3,1,365.13,32,543.4,57.56,227.56,13,0.33,706.22,35,1135.1445524897804,406.73,22,563.62,1050.99,230.05,652.13,3.2,79.57,16.75,330,48334.0,0,1,1,41.05,1.0,0,55.5,67260.6,6368,4.298806532663316,52.49521,13.352429999999998,159000.0
0,0,1,2,3,0,182.02,36,207.41,182.02,226.09,13,0.22,574.49,32,842.5246376670052,341.94,26,264.05,787.6,207.41,709.16,4.93,81.47,13.04,307,38388.0,0,0,1,52.68,2.0,0,39.6,2077.2,3879,4.161613817994328,52.49096,13.348360000000001,211000.0
0,0,1,3,3,0,581.48,40,264.78,260.61,80.64,19,0.27,133.69,32,766.240795609074,513.26,24,345.56,398.2,264.78,663.89,6.66,78.27,14.73,262,24942.0,0,0,1,47.0,1.0,0,897.9,2077.2,4184,4.159799235181644,52.48718,13.351070000000002,261000.0
1,0,1,3,3,0,581.48,40,264.78,260.61,80.64,19,0.27,133.69,32,766.240795609074,513.26,24,345.56,398.2,264.78,663.89,6.66,78.27,14.73,262,24942.0,0,1,1,79.16,2.0,0,897.9,2077.2,4184,4.159799235181644,52.48718,13.351070000000002,640000.0
1,0,1,3,3,0,581.48,40,264.78,260.61,80.64,19,0.27,133.69,32,766.240795609074,513.26,24,345.56,398.2,264.78,663.89,6.66,78.27,14.73,262,24942.0,0,1,0,53.98,2.0,0,897.9,2077.2,4184,4.159799235181644,52.48718,13.351070000000002,420000.0
1,0,1,3,3,0,581.48,40,264.78,260.61,80.64,19,0.27,133.69,32,766.240795609074,513.26,24,345.56,398.2,264.78,663.89,6.66,78.27,14.73,262,24942.0,0,1,0,56.3,2.0,0,897.9,2077.2,4184,4.159799235181644,52.48718,13.351070000000002,445000.0
1,0,1,3,3,0,581.48,40,264.78,260.61,80.64,19,0.27,133.69,32,766.240795609074,513.26,24,345.56,398.2,264.78,663.89,6.66,78.27,14.73,262,24942.0,0,1,0,88.39,2.0,0,897.9,2077.2,4184,4.159799235181644,52.48718,13.351070000000002,720000.0
0,1,0,1,3,1,669.68,26,324.07,380.32,188.04,13,0.19,404.56,27,898.656034007304,467.49,24,261.69,678.22,232.81,1050.38,3.76,75.79,19.82,312,49006.0,0,1,1,416.71,4.0,0,55.5,67260.6,3167,4.111682980738869,52.498369999999994,13.34949,2950000.0
1,0,1,3,3,1,250.0,32,145.51,134.55,23.45,16,0.1,501.45,36,959.9713666151456,162.63,23,486.04,597.36,145.51,479.21,4.6,82.45,12.43,309,38345.0,0,1,1,101.16,3.0,0,1689.6,2077.2,6430,4.295396578538102,52.49046,13.351779999999998,745000.0
0,0,0,3,3,1,1194.64,44,377.0,542.65,160.71,21,0.21,475.33,28,1263.6474765992448,1593.91,28,467.88,1090.13,227.51,2422.57,13.43,68.39,16.87,102,10658.0,0,0,1,461.16,18.0,0,526.5,11029.0,2109,4.33669985775249,52.47306,13.33813,1245132.0
1,0,1,3,3,1,250.0,32,145.51,134.55,23.45,16,0.1,501.45,36,959.9713666151456,162.63,23,486.04,597.36,145.51,479.21,4.6,82.45,12.43,309,38345.0,0,1,1,101.16,2.0,0,1689.6,2077.2,6430,4.295396578538102,52.49046,13.351779999999998,745000.0
1,0,1,3,3,0,581.48,40,264.78,260.61,80.64,19,0.27,133.69,32,766.240795609074,513.26,24,345.56,398.2,264.78,663.89,6.66,78.27,14.73,262,24942.0,0,1,0,53.98,2.0,0,897.9,2077.2,4184,4.159799235181644,52.48718,13.351070000000002,409000.0
1,0,1,3,3,0,581.48,40,264.78,260.61,80.64,19,0.27,133.69,32,766.240795609074,513.26,24,345.56,398.2,264.78,663.89,6.66,78.27,14.73,262,24942.0,0,1,1,79.16,2.0,0,897.9,2077.2,4184,4.159799235181644,52.48718,13.351070000000002,629000.0
0,1,1,3,3,1,586.05,30,126.32,285.45,139.42,8,0.22,714.43,30,1287.4894970354328,491.79,25,304.08,602.86,109.99,900.77,4.46,73.04,21.0,317,49522.0,0,1,0,75.0,2.0,0,166.5,67260.6,3729,4.166961651917403,52.49683,13.345220000000001,420000.0
1,0,0,3,3,1,660.95,40,344.2,354.81,154.57,19,0.32,50.41,30,770.3775396311446,606.57,24,304.54,419.49,298.69,749.89,7.13,77.92,14.61,262,25146.0,0,0,0,167.06,5.0,0,897.9,2077.2,4187,4.1601862909004055,52.486419999999995,13.35045,479000.0
0,1,0,1,3,1,703.46,26,198.15,350.38,424.52,12,0.08,371.55,26,1022.9241588126227,690.4,22,525.38,917.49,198.15,906.56,3.12,77.61,18.78,295,44443.0,0,1,0,82.0,3.0,0,55.5,67260.6,5907,4.275012696800406,52.49828,13.3534,275000.0
1,0,1,1,3,1,703.03,28,383.21,392.81,143.99,13,0.17,453.24,34,992.5975219973609,375.63,23,155.14,573.24,151.2,1029.96,4.0,73.62,20.6,322,51789.0,0,0,1,33.25,1.0,0,55.5,67260.6,3167,4.111682980738869,52.49856,13.347829999999998,125000.0
1,0,1,3,3,1,373.29,33,59.41,129.61,137.58,17,0.11,338.37,34,767.5101074344464,333.95,24,458.34,526.15,59.41,585.39,5.79,78.87,15.15,292,32278.0,0,1,0,74.95,2.0,0,1689.6,2077.2,3864,4.1668219461697715,52.48904,13.3507,399000.0
1,0,1,3,3,1,373.29,33,59.41,129.61,137.58,17,0.11,338.37,34,767.5101074344464,333.95,24,458.34,526.15,59.41,585.39,5.79,78.87,15.15,292,32278.0,0,1,0,54.95,2.0,0,1689.6,2077.2,3864,4.1668219461697715,52.48904,13.3507,269000.0
0,0,0,3,3,1,690.09,32,305.01,236.08,88.31,10,0.16,897.66,35,1270.293409389616,803.76,25,126.28,794.86,156.55,762.34,4.49,69.99,24.53,269,35525.0,0,0,0,53.65,2.0,0,166.5,67260.6,3817,4.171076761854859,52.49446999999999,13.3402,219000.0
0,0,0,3,3,1,690.09,32,305.01,236.08,88.31,10,0.16,897.66,35,1270.293409389616,803.76,25,126.28,794.86,156.55,762.34,4.49,69.99,24.53,269,35525.0,0,0,0,116.5,4.0,0,166.5,67260.6,3817,4.171076761854859,52.49446999999999,13.3402,555000.0
0,0,0,3,3,1,690.09,32,305.01,236.08,88.31,10,0.16,897.66,35,1270.293409389616,803.76,25,126.28,794.86,156.55,762.34,4.49,69.99,24.53,269,35525.0,0,0,0,117.68,3.5,0,166.5,67260.6,3817,4.171076761854859,52.49446999999999,13.3402,555000.0
0,0,0,2,3,1,358.25,32,553.84,51.5,218.8,13,0.32,717.39,35,1126.5350221256926,394.96,22,574.51,1062.51,224.25,640.24,3.22,79.6,16.75,330,48312.0,0,0,0,34.17,1.0,0,55.5,67260.6,6368,4.298806532663316,52.49511,13.35251,139000.0
1,0,0,1,3,0,828.88,31,311.55,254.69,255.86,15,0.34,511.49,27,826.475800845713,660.58,15,368.21,1542.05,89.15,503.24,3.47,82.98,13.01,273,36090.0,0,1,1,140.89,3.0,0,375.0,67260.6,8272,4.305693907156673,52.49513,13.361139999999999,1092500.0
1,0,0,2,3,1,1476.27,22,371.94,308.2,345.59,17,0.58,300.76,26,1104.9995914060019,944.8,16,427.28,1078.37,361.85,952.12,2.14,77.6,19.52,130,18010.0,1,1,1,84.35,3.0,0,375.0,38879.4,28924,4.29864472410455,52.49853,13.369079999999999,687000.0
1,0,0,2,3,1,1476.27,22,371.94,308.2,345.59,17,0.58,300.76,26,1104.9995914060019,944.8,16,427.28,1078.37,361.85,952.12,2.14,77.6,19.52,130,18010.0,0,1,1,97.92,3.0,0,375.0,38879.4,28924,4.29864472410455,52.49853,13.369079999999999,793000.0
0,0,1,3,3,1,898.23,38,345.13,450.69,60.61,17,0.62,600.99,26,890.1697984082693,1229.9,26,225.35,888.3,190.85,1363.36,5.05,75.88,18.59,143,14640.0,0,1,0,43.0,1.0,0,420.0,2077.2,4297,4.163486153130091,52.481559999999995,13.34565,162000.0
1,0,1,1,3,1,647.68,35,465.51,73.35,361.68,16,0.33,623.28,31,726.2079780987164,570.29,19,666.82,1233.69,208.22,613.24,2.98,81.85,14.71,292,42151.0,0,1,0,133.0,3.5,0,375.0,67260.6,5947,4.277602152345721,52.496219999999994,13.356929999999998,663670.0
1,0,0,2,3,1,354.93,32,559.08,49.36,214.55,13,0.31,722.99,35,1122.2549693194828,389.09,22,579.97,1068.28,220.06,634.29,3.27,79.65,16.65,332,48625.0,0,0,0,134.82,3.0,0,55.5,67260.6,6398,4.292716473898093,52.495059999999995,13.35255,559000.0
0,0,0,2,3,1,357.3,32,554.94,51.56,217.75,13,0.32,718.5,35,1125.859549558251,393.86,22,575.16,1063.27,223.92,639.41,3.2,79.72,16.66,331,48588.0,0,0,1,43.88,1.0,0,55.5,67260.6,6368,4.298806532663316,52.4951,13.35251,169000.0
1,1,1,3,3,1,348.15,31,400.04,89.53,244.81,12,0.32,707.29,34,1087.7446993211704,507.61,25,528.72,885.97,88.61,823.73,3.05,80.31,16.15,327,48186.0,0,1,1,117.89,3.0,0,166.5,67260.6,3773,4.167267426451099,52.49547,13.34935,818000.0
1,0,0,2,3,1,354.93,32,559.08,49.36,214.55,13,0.31,722.99,35,1122.2549693194828,389.09,22,579.97,1068.28,220.06,634.29,3.27,79.65,16.65,332,48625.0,0,0,0,134.82,3.0,0,55.5,67260.6,6398,4.292716473898093,52.495059999999995,13.35255,559000.0
0,0,0,2,3,1,358.25,32,553.84,51.5,218.8,13,0.32,717.39,35,1126.5350221256926,394.96,22,574.51,1062.51,224.25,640.24,3.22,79.6,16.75,330,48312.0,0,0,0,34.17,1.0,0,55.5,67260.6,6368,4.298806532663316,52.49511,13.35251,139000.0
1,0,0,2,3,1,358.25,32,553.84,51.5,218.8,13,0.32,717.39,35,1126.5350221256926,394.96,22,574.51,1062.51,224.25,640.24,3.22,79.6,16.75,330,48312.0,0,0,0,170.45,5.0,0,55.5,67260.6,6368,4.298806532663316,52.49511,13.35251,679000.0
1,0,0,2,3,1,358.25,32,553.84,51.5,218.8,13,0.32,717.39,35,1126.5350221256926,394.96,22,574.51,1062.51,224.25,640.24,3.22,79.6,16.75,330,48312.0,0,0,0,107.29,3.0,0,55.5,67260.6,6368,4.298806532663316,52.49511,13.35251,439000.0
1,0,0,2,3,1,357.3,32,554.94,51.56,217.75,13,0.32,718.5,35,1125.859549558251,393.86,22,575.16,1063.27,223.92,639.41,3.2,79.72,16.66,331,48588.0,0,0,1,170.45,5.0,0,55.5,67260.6,6368,4.298806532663316,52.4951,13.35251,679000.0
1,0,0,2,3,1,354.93,32,559.08,49.36,214.55,13,0.31,722.99,35,1122.2549693194828,389.09,22,579.97,1068.28,220.06,634.29,3.27,79.65,16.65,332,48625.0,0,0,0,167.42,4.0,0,55.5,67260.6,6398,4.292716473898093,52.495059999999995,13.35255,669000.0
1,0,0,2,3,1,357.3,32,554.94,51.56,217.75,13,0.32,718.5,35,1125.859549558251,393.86,22,575.16,1063.27,223.92,639.41,3.2,79.72,16.66,331,48588.0,0,0,1,194.97,5.0,0,55.5,67260.6,6368,4.298806532663316,52.4951,13.35251,799000.0
0,0,0,2,3,1,357.3,32,554.94,51.56,217.75,13,0.32,718.5,35,1125.859549558251,393.86,22,575.16,1063.27,223.92,639.41,3.2,79.72,16.66,331,48588.0,0,0,1,41.05,1.0,0,55.5,67260.6,6368,4.298806532663316,52.4951,13.35251,159000.0
1,0,0,2,3,1,354.93,32,559.08,49.36,214.55,13,0.31,722.99,35,1122.2549693194828,389.09,22,579.97,1068.28,220.06,634.29,3.27,79.65,16.65,332,48625.0,0,0,0,128.03,4.0,0,55.5,67260.6,6398,4.292716473898093,52.495059999999995,13.35255,469000.0
1,0,1,2,3,1,354.93,32,559.08,49.36,214.55,13,0.31,722.99,35,1122.2549693194828,389.09,22,579.97,1068.28,220.06,634.29,3.27,79.65,16.65,332,48625.0,0,0,0,167.42,4.0,0,55.5,67260.6,6398,4.292716473898093,52.495059999999995,13.35255,669000.0
1,0,1,2,3,1,354.93,32,559.08,49.36,214.55,13,0.31,722.99,35,1122.2549693194828,389.09,22,579.97,1068.28,220.06,634.29,3.27,79.65,16.65,332,48625.0,0,0,0,128.03,4.0,0,55.5,67260.6,6398,4.292716473898093,52.495059999999995,13.35255,469000.0
1,0,1,2,3,1,354.93,32,559.08,49.36,214.55,13,0.31,722.99,35,1122.2549693194828,389.09,22,579.97,1068.28,220.06,634.29,3.27,79.65,16.65,332,48625.0,0,0,0,125.91,3.5,0,55.5,67260.6,6398,4.292716473898093,52.495059999999995,13.35255,419000.0
1,0,0,2,3,1,354.93,32,559.08,49.36,214.55,13,0.31,722.99,35,1122.2549693194828,389.09,22,579.97,1068.28,220.06,634.29,3.27,79.65,16.65,332,48625.0,0,0,0,192.25,6.0,0,55.5,67260.6,6398,4.292716473898093,52.495059999999995,13.35255,749000.0
0,0,1,3,3,1,898.23,38,345.13,450.69,60.61,17,0.62,600.99,26,890.1697984082693,1229.9,26,225.35,888.3,190.85,1363.36,5.05,75.88,18.59,143,14640.0,0,0,0,31.0,1.0,0,420.0,2077.2,4297,4.163486153130091,52.481559999999995,13.34565,115000.0
1,0,1,2,3,1,354.93,32,559.08,49.36,214.55,13,0.31,722.99,35,1122.2549693194828,389.09,22,579.97,1068.28,220.06,634.29,3.27,79.65,16.65,332,48625.0,0,0,0,192.25,5.5,0,55.5,67260.6,6398,4.292716473898093,52.495059999999995,13.35255,749000.0
1,0,0,2,3,1,354.93,32,559.08,49.36,214.55,13,0.31,722.99,35,1122.2549693194828,389.09,22,579.97,1068.28,220.06,634.29,3.27,79.65,16.65,332,48625.0,0,0,0,125.91,4.0,0,55.5,67260.6,6398,4.292716473898093,52.495059999999995,13.35255,419000.0
0,0,0,2,3,1,357.3,32,554.94,51.56,217.75,13,0.32,718.5,35,1125.859549558251,393.86,22,575.16,1063.27,223.92,639.41,3.2,79.72,16.66,331,48588.0,0,0,1,170.45,5.0,0,55.5,67260.6,6368,4.298806532663316,52.4951,13.35251,679000.0
1,1,1,2,3,1,357.3,32,554.94,51.56,217.75,13,0.32,718.5,35,1125.859549558251,393.86,22,575.16,1063.27,223.92,639.41,3.2,79.72,16.66,331,48588.0,1,0,1,138.21,5.0,0,55.5,67260.6,6368,4.298806532663316,52.4951,13.35251,479000.0
1,1,1,2,3,1,357.3,32,554.94,51.56,217.75,13,0.32,718.5,35,1125.859549558251,393.86,22,575.16,1063.27,223.92,639.41,3.2,79.72,16.66,331,48588.0,1,0,1,170.45,6.5,0,55.5,67260.6,6368,4.298806532663316,52.4951,13.35251,679000.0
0,0,0,2,3,1,358.25,32,553.84,51.5,218.8,13,0.32,717.39,35,1126.5350221256926,394.96,22,574.51,1062.51,224.25,640.24,3.22,79.6,16.75,330,48312.0,0,0,0,41.05,1.0,0,55.5,67260.6,6368,4.298806532663316,52.49511,13.35251,159000.0
1,0,1,2,3,1,354.93,32,559.08,49.36,214.55,13,0.31,722.99,35,1122.2549693194828,389.09,22,579.97,1068.28,220.06,634.29,3.27,79.65,16.65,332,48625.0,0,0,0,142.64,3.0,0,55.5,67260.6,6398,4.292716473898093,52.495059999999995,13.35255,459000.0
1,1,1,2,3,1,354.93,32,559.08,49.36,214.55,13,0.31,722.99,35,1122.2549693194828,389.09,22,579.97,1068.28,220.06,634.29,3.27,79.65,16.65,332,48625.0,1,0,1,134.82,3.5,0,55.5,67260.6,6398,4.292716473898093,52.495059999999995,13.35255,559000.0
1,0,1,2,3,1,357.3,32,554.94,51.56,217.75,13,0.32,718.5,35,1125.859549558251,393.86,22,575.16,1063.27,223.92,639.41,3.2,79.72,16.66,331,48588.0,0,0,1,170.45,5.0,0,55.5,67260.6,6368,4.298806532663316,52.4951,13.35251,679000.0
0,0,0,3,3,1,861.86,32,363.87,417.76,239.68,10,0.15,910.18,33,1487.6997789220693,741.15,28,225.38,681.12,168.15,574.67,4.39,71.27,22.64,303,45338.0,0,1,0,83.0,3.0,0,166.5,67260.6,4720,4.140868644067797,52.4957,13.3383,499000.0
0,1,0,1,3,1,639.22,35,466.58,57.19,346.59,16,0.34,628.95,31,709.0876890064678,555.03,19,657.05,1248.82,192.93,592.39,2.98,82.47,14.1,292,42179.0,0,0,0,39.0,1.0,0,375.0,67260.6,5947,4.277602152345721,52.49604,13.35702,135000.0
1,1,1,3,3,1,999.32,37,478.36,233.98,170.79,20,0.09,308.65,25,894.1994395703366,892.25,21,114.98,363.8,64.25,900.58,8.7,77.17,13.73,219,19510.0,0,0,1,74.0,3.0,0,897.9,2077.2,4242,4.166242338519566,52.48356999999999,13.352929999999999,295000.0
0,0,0,3,3,1,1194.64,44,377.0,542.65,160.71,21,0.21,475.33,28,1263.6474765992448,1593.91,28,467.88,1090.13,227.51,2422.57,13.43,68.39,16.87,102,10658.0,0,0,1,196.05,7.0,0,526.5,11029.0,2109,4.33669985775249,52.47306,13.33813,647000.0
1,0,0,3,3,1,1194.64,44,377.0,542.65,160.71,21,0.21,475.33,28,1263.6474765992448,1593.91,28,467.88,1090.13,227.51,2422.57,13.43,68.39,16.87,102,10658.0,0,0,1,56.8,2.0,0,526.5,11029.0,2109,4.33669985775249,52.47306,13.33813,205000.0
1,0,1,3,3,1,813.74,32,408.76,419.64,335.52,12,0.37,589.53,33,1209.7963975166606,1049.78,30,399.67,1115.52,311.85,936.29,4.89,75.09,19.76,208,23336.0,0,0,1,30.0,1.0,0,477.3,67260.6,3801,4.173901604840831,52.49176,13.3378,140000.0
1,0,1,1,3,1,1885.08,15,495.0,594.34,484.13,30,0.68,648.36,11,1242.7025213545496,632.8,30,257.4,491.24,135.0,1010.2,10.98,65.63,19.69,248,50047.0,0,1,1,72.73,2.0,0,16.0,2709.4,5585,3.9425425246195163,52.5066,13.4384,509000.0
1,0,1,1,3,1,1885.08,15,495.0,594.34,484.13,30,0.68,648.36,11,1242.7025213545496,632.8,30,257.4,491.24,135.0,1010.2,10.98,65.63,19.69,248,50047.0,0,1,1,63.28,2.0,0,16.0,2709.4,5585,3.9425425246195163,52.5066,13.4384,769000.0
1,0,1,1,3,1,1885.08,15,495.0,594.34,484.13,30,0.68,648.36,11,1242.7025213545496,632.8,30,257.4,491.24,135.0,1010.2,10.98,65.63,19.69,248,50047.0,0,1,1,106.82,3.0,0,16.0,2709.4,5585,3.9425425246195163,52.5066,13.4384,1449000.0
1,0,1,1,3,1,1885.08,15,495.0,594.34,484.13,30,0.68,648.36,11,1242.7025213545496,632.8,30,257.4,491.24,135.0,1010.2,10.98,65.63,19.69,248,50047.0,0,1,1,107.15,3.0,0,16.0,2709.4,5585,3.9425425246195163,52.5066,13.4384,1489000.0
1,0,1,1,3,1,1885.08,15,495.0,594.34,484.13,30,0.68,648.36,11,1242.7025213545496,632.8,30,257.4,491.24,135.0,1010.2,10.98,65.63,19.69,248,50047.0,0,0,1,71.48,2.0,0,16.0,2709.4,5585,3.9425425246195163,52.5066,13.4384,479000.0
1,0,1,1,3,1,1860.23,15,493.63,618.26,504.01,31,0.69,623.66,12,1239.9515999828488,650.26,31,282.0,490.88,139.54,994.31,10.83,66.06,19.42,246,50429.0,0,0,1,131.45,4.0,0,16.0,2709.4,5585,3.9425425246195163,52.506719999999994,13.43871,789000.0
1,0,1,1,3,1,1885.08,15,495.0,594.34,484.13,30,0.68,648.36,11,1242.7025213545496,632.8,30,257.4,491.24,135.0,1010.2,10.98,65.63,19.69,248,50047.0,0,1,1,72.72,2.0,0,16.0,2709.4,5585,3.9425425246195163,52.5066,13.4384,959000.0
1,0,1,1,3,1,1885.08,15,495.0,594.34,484.13,30,0.68,648.36,11,1242.7025213545496,632.8,30,257.4,491.24,135.0,1010.2,10.98,65.63,19.69,248,50047.0,0,0,1,63.28,2.0,0,16.0,2709.4,5585,3.9425425246195163,52.5066,13.4384,579000.0
1,0,1,1,3,1,1885.08,15,495.0,594.34,484.13,30,0.68,648.36,11,1242.7025213545496,632.8,30,257.4,491.24,135.0,1010.2,10.98,65.63,19.69,248,50047.0,0,0,1,63.49,2.0,0,16.0,2709.4,5585,3.9425425246195163,52.5066,13.4384,489000.0
1,0,1,1,3,1,1885.08,15,495.0,594.34,484.13,30,0.68,648.36,11,1242.7025213545496,632.8,30,257.4,491.24,135.0,1010.2,10.98,65.63,19.69,248,50047.0,0,0,1,63.49,2.0,0,16.0,2709.4,5585,3.9425425246195163,52.5066,13.4384,498000.0
1,0,1,1,3,1,1853.42,15,487.42,623.49,513.28,31,0.69,615.96,12,1241.9646171322574,659.53,31,288.25,484.96,147.36,994.59,10.73,66.22,19.38,247,50751.0,0,0,1,66.26,2.0,0,16.0,2709.4,5585,3.9425425246195163,52.5068,13.43875,385000.0
1,0,0,1,3,1,1860.82,15,493.28,617.62,503.76,31,0.69,624.19,12,1240.1789245543682,650.11,31,281.39,490.51,139.74,994.95,10.83,66.06,19.42,246,50429.0,0,1,1,63.28,2.0,0,16.0,2709.4,5585,3.9425425246195163,52.506719999999994,13.4387,629000.0
1,0,0,1,3,1,1860.36,15,487.12,616.68,507.97,30,0.69,622.8,11,1242.9201589125173,654.94,30,281.31,484.38,145.86,999.28,10.83,66.06,19.42,246,50429.0,0,1,1,107.15,3.0,0,16.0,2709.4,5585,3.9425425246195163,52.506769999999996,13.43866,1019000.0
1,0,0,1,3,1,1858.05,15,487.21,618.95,509.73,31,0.69,620.52,12,1242.6002336445067,656.46,31,283.63,484.56,146.32,997.71,10.8,66.02,19.5,246,50458.0,0,1,1,108.23,3.0,0,16.0,2709.4,5585,3.9425425246195163,52.506780000000006,13.43869,969000.0
1,0,0,1,3,1,1855.15,15,487.66,621.87,511.75,31,0.69,617.71,12,1242.053626931308,658.15,31,286.55,485.13,146.64,995.51,10.8,66.02,19.5,246,50458.0,0,1,1,136.95,5.0,0,16.0,2709.4,5585,3.9425425246195163,52.50679,13.43873,1179000.0
1,0,0,1,3,1,1859.16,15,489.12,618.28,507.66,31,0.69,621.91,12,1241.8672749640816,654.29,31,282.66,486.42,144.19,997.0,10.83,66.06,19.42,246,50429.0,0,1,1,63.49,2.0,0,16.0,2709.4,5585,3.9425425246195163,52.50676,13.43869,479000.0
1,0,1,3,3,1,580.4,16,312.31,129.57,127.76,43,0.48,471.09,11,852.59463141923,849.81,36,256.67,490.63,312.31,1931.57,11.92,66.49,17.55,219,28378.0,0,1,0,175.7,7.0,0,201.5,15303.6,3109,4.055902219363139,52.51774,13.4699,990000.0
1,0,1,3,3,1,685.61,18,274.22,57.34,44.31,43,0.52,571.22,11,940.4525682177434,837.06,38,348.23,495.85,274.22,2029.29,11.95,64.7,18.64,180,22339.0,1,1,1,90.0,3.0,0,201.5,15303.6,2902,4.059889731219848,52.51821999999999,13.47124,599000.0
1,0,0,2,3,1,1849.77,23,509.75,954.06,300.58,39,0.57,561.14,9,1341.6547554132549,480.48,39,939.04,931.35,254.6,859.1,7.44,67.7,24.01,95,14927.0,0,1,1,81.41,2.0,0,988.0,7611.4,9129,4.396691861101983,52.49851999999999,13.46176,482200.0
1,0,0,2,3,1,1848.61,23,510.95,953.17,298.26,39,0.57,561.31,9,1340.9075144803587,482.78,39,940.69,933.0,253.42,859.79,7.44,67.7,24.01,95,14927.0,0,1,1,89.87,3.0,0,988.0,7611.4,9129,4.396691861101983,52.49853,13.461789999999999,515000.0
1,0,1,3,3,1,845.73,19,167.55,259.98,73.77,38,0.34,1002.46,9,1221.8064210146176,737.24,35,198.49,674.43,167.55,1241.43,10.78,74.1,13.75,378,62031.0,0,1,1,97.49,3.0,0,122.1,15303.6,3421,4.099093832212803,52.50874,13.46918,679000.0
1,0,1,3,3,1,845.73,19,167.55,259.98,73.77,38,0.34,1002.46,9,1221.8064210146176,737.24,35,198.49,674.43,167.55,1241.43,10.78,74.1,13.75,378,62031.0,0,1,1,92.41,3.0,0,122.1,15303.6,3421,4.099093832212803,52.50874,13.46918,589000.0
0,0,1,3,3,1,847.6,14,218.46,174.82,65.17,37,0.17,906.88,7,1105.785580488646,1033.77,34,138.15,197.27,218.46,1724.47,11.39,68.8,18.62,276,35156.0,0,1,0,68.0,2.0,0,328.0,15303.6,2948,4.064450474898236,52.5123,13.474070000000001,325000.0
0,1,1,2,3,1,740.69,13,66.41,323.32,143.73,37,0.25,265.39,14,999.1176153508741,975.49,33,76.01,1465.74,66.41,1742.33,18.76,69.39,9.33,252,46795.0,0,1,0,49.18,2.0,0,303.4,15303.6,6828,4.32242237844171,52.51954,13.454220000000001,249500.0
0,0,0,3,3,1,777.59,18,133.47,199.73,146.33,38,0.38,939.07,8,942.8582585109835,805.23,36,244.7,668.69,133.47,1208.3,14.46,71.68,12.6,398,67461.0,0,0,1,55.46,2.0,0,122.1,15303.6,3113,4.060070671378092,52.509130000000006,13.4683,260639.44
0,0,0,3,3,1,777.59,18,133.47,199.73,146.33,38,0.38,939.07,8,942.8582585109835,805.23,36,244.7,668.69,133.47,1208.3,14.46,71.68,12.6,398,67461.0,0,1,1,54.83,1.0,0,122.1,15303.6,3113,4.060070671378092,52.509130000000006,13.4683,265925.5
